index,categoryId,category,rotation,difficulty,learnerLevel,priority,phase,complexity,title,path,deliverables,learningTreatment,assessment,qaStandard,sourceLine,topicId
"1405","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","moderate","Transplant Rejection","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Transplant Rejection","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","15780","d830f746-cdee-4119-b0c0-4a873769eaae"
"1406","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","moderate","Rhabdomyoma","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Rhabdomyoma","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","15782","eaafac1c-670e-47b4-a6c8-0bc0178c9958"
"1407","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","moderate","Cardiac Myxoma","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Cardiac Myxoma","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","15785","9d0eead1-766a-4aba-bad7-6e2eadc04418"
"1408","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Idiopathic Infantile Arterial Calcification","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Vascular Malformations > Idiopathic Infantile Arterial Calcification","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15791","ff14e8f6-01dc-4168-8840-5655ca21257e"
"1409","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","C","PGY1-PGY2","P0 core board/sign-out gap","Phase 1: core resident coverage","core","Normal Development, Structure, and Function","Cardiovascular > Normal Development, Structure, and Function > The Respiratory System and Mediastinum > Normal Development, Structure, and Function","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","worked example -> image/gross recognition -> one-minute retrieval -> mixed contrast against common mimic","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must be understandable without prior subspecialty rotation","15836","4bf99bfb-029c-42f3-ba51-10938df02ccd"
"1410","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","C","PGY1-PGY2","P0 core board/sign-out gap","Phase 1: core resident coverage","core","Tracheobronchial and Pulmonary Disorders of the Newborn","Cardiovascular > Normal Development, Structure, and Function > The Respiratory System and Mediastinum > Tracheobronchial and Pulmonary Disorders of the Newborn","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","worked example -> image/gross recognition -> one-minute retrieval -> mixed contrast against common mimic","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must be understandable without prior subspecialty rotation","15838","a7920b79-2f6b-4b5a-ac55-7e12964787aa"
"1411","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","high","Meconium Aspiration Syndrome","Cardiovascular > Normal Development, Structure, and Function > The Respiratory System and Mediastinum > Meconium Aspiration Syndrome","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","15839","98ede3f3-dffc-4348-b1ee-091bdb9ae337"
"1412","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","moderate","Hyaline Membrane Disease","Cardiovascular > Normal Development, Structure, and Function > The Respiratory System and Mediastinum > Hyaline Membrane Disease","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","15840","1d012da6-3950-48ff-8956-f19fde64cbcd"
"1413","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","C","PGY1-PGY2","P0 core board/sign-out gap","Phase 1: core resident coverage","core","Bacterial Infections","Cardiovascular > Normal Development, Structure, and Function > The Respiratory System and Mediastinum > Bacterial Infections","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","worked example -> image/gross recognition -> one-minute retrieval -> mixed contrast against common mimic","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must be understandable without prior subspecialty rotation","15899","eddfa7bb-2db1-40c3-8333-4c2e2a838637"
"1414","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Viral Infections","Cardiovascular > Normal Development, Structure, and Function > The Respiratory System and Mediastinum > Viral Infections","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15901","847143b3-927f-49cc-8bd5-ea349c39ce3d"
"1415","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Mycobacterial Infections","Cardiovascular > Normal Development, Structure, and Function > The Respiratory System and Mediastinum > Mycobacterial Infections","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15902","bab5e4e0-5906-480b-9e7a-9c129572a338"
"1416","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","moderate","Anti-Basement Membrane Disease","Cardiovascular > Normal Development, Structure, and Function > The Respiratory System and Mediastinum > Anti-Basement Membrane Disease","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","15903","6343fa59-0dc6-43b7-bbc6-e04e6813a694"
